"Size","Rooms","Fee","Elevator","Balcony","Patio","Price"
65.8,3,4073,0,1,0,1169800
71,3,2687,1,1,0,3027100
85.4,3,5142,0,1,0,5068900
54.8,2,3823,0,1,0,2052600
49.2,1,3176,0,0,0,1289500
28.7,5,1828,0,0,0,2798100
65.7,2,3896,0,1,0,1770900
93.1,3,4745,0,1,0,1648600
67.3,3,2547,1,1,0,4618500
46.1,1,2975,0,1,0,723300
55.5,3,2794,0,1,1,1174400
39.7,2,1621,0,0,0,1739300
94.1,4,3920,1,0,0,4758800
69.6,3,4925,0,0,1,3192100
43,1,2416,1,1,0,1672600
64,2,4153,0,0,0,1725500
107.9,5,6538,1,1,0,3451800
77.2,3,3815,1,1,0,1488600
82.1,4,4192,1,1,0,6118100
64.6,3,2379,1,1,0,3378800
53.4,2,3728,1,1,0,5205300
79.3,2,5227,1,1,0,8311300
65.3,2,3334,0,1,0,2954300
43.7,2,2767,0,1,0,1201000
39.5,2,2829,1,0,0,2483200
83.9,2,4741,1,1,0,1948200
88.6,3,3504,0,0,0,13295000
60.6,2,4206,1,0,0,1178400
51.2,3,3059,0,1,0,2685400
52.1,3,4106,1,1,0,1578300
64.1,3,3019,0,1,0,2923400
77.7,5,4473,0,1,0,3447400
46,5,2316,0,0,0,2399900
41.1,2,3794,0,1,1,1774300
89.6,3,5096,1,1,0,921900
49.4,1,2790,1,0,0,2832000
57.5,2,4281,0,0,0,1266800
129,4,6542,1,1,0,2426200
106.5,3,6186,0,0,0,3858700
72.9,3,1701,0,1,0,4092600
65.2,2,3608,1,1,0,1126200
76.2,3,4277,0,1,0,3161400
126.5,4,6981,0,1,0,665300
53,2,3863,0,0,0,1658100
59.3,2,4018,0,0,0,2136900
32.9,2,2447,0,0,0,2356600
71.5,2,4147,0,1,0,2400100
42.6,1,2369,1,1,0,3785800
58.1,2,4845,0,1,0,2721400
48.9,2,2435,0,1,0,3481600
50.4,5,1898,0,1,1,2093800
30.4,2,1981,0,0,0,2192300
72.4,3,3992,0,1,0,3100900
44.8,2,4194,0,1,1,1090800
81.3,3,4324,0,1,0,5103500
82.9,4,5578,1,1,1,4196400
54.5,5,4212,1,0,0,3551200
119.7,4,5676,0,1,0,2974300
40.4,2,4106,1,1,0,1868100
47.6,1,3047,1,1,0,1292600
40.8,5,3197,0,1,0,3081000
62.6,3,4599,0,1,0,1012100
43.3,3,1894,1,1,0,709300
88.2,2,5127,0,0,0,2524000
44,2,2710,0,0,0,2545100
47,2,2095,0,0,0,2576600
62.2,3,2962,1,1,1,2974800
58.2,2,2935,1,0,0,6529700
93.3,4,3891,1,1,0,4742100
39.6,2,3655,0,0,0,1464500
55,2,2382,0,1,1,3028500
20,1,1288,1,1,0,1258600
59.3,2,2352,0,1,0,1039000
94.2,3,5080,1,1,0,3402400
34.9,5,2020,1,1,0,1375000
100.1,4,5973,1,1,1,2564100
97.6,4,5127,0,1,0,2671100
93.7,3,5027,0,0,0,2818200
50.4,1,2347,1,0,0,1123100
93.3,3,6067,1,0,0,6494700
75,3,4776,0,0,0,1641200
68.9,3,3628,0,1,1,5677300
18,1,2865,0,1,0,2560700
55.9,2,4205,1,0,0,2109800
25.7,2,618,0,0,0,2543100
85.3,4,3972,1,0,0,2398800
61.7,2,3617,1,0,0,3088300
69.9,3,3502,0,0,0,2482100
40,5,3733,0,0,0,2076700
51.9,2,1880,0,0,0,3063500
66.6,2,3581,1,0,0,3565100
41.7,1,2994,0,0,0,3859600
31.4,1,1436,0,0,0,1432100
100.1,4,5176,1,0,0,4658600
69.4,3,4553,0,0,1,2651100
57.7,2,3942,0,0,1,2984100
93.1,3,4516,1,0,0,3404700
68.1,3,5089,1,1,0,2275100
84.7,2,5553,1,1,0,1443400
74.4,2,3303,0,0,0,2819300
70.8,3,4227,1,1,0,1441100
69,2,4872,0,1,0,1744100
68.2,2,4049,1,1,1,798900
55.3,2,3026,0,1,0,4321200
74.4,2,4771,0,1,0,1762800
58.7,3,3357,0,0,0,3735300
112.7,4,8393,1,0,0,4708300
79.1,4,4791,1,1,0,4270800
116.4,3,7165,1,0,0,4297300
52.6,3,2929,0,1,0,3137100
29.5,1,545,1,1,0,1387700
38.7,1,2290,1,0,1,1320800
50.4,1,2764,1,1,0,3521300
104.8,4,4924,0,1,1,9737300
57.3,2,2238,1,0,0,3517700
75,3,4740,1,1,0,1410400
92,4,4304,1,1,0,3844200
65.9,3,3311,1,1,0,4477300
35.8,5,2938,0,0,1,3998700
76,3,5314,0,0,0,3561000
24.4,2,874,0,0,1,841200
57.3,3,3038,0,0,1,2124300
43,2,3622,0,1,0,1001600
50.5,2,2537,1,0,0,1819100
90.3,3,4883,0,1,0,2686400
51.9,2,2265,1,0,1,1237300
59.3,3,4001,0,1,0,2768000
45.4,1,2361,0,1,1,2916700
69.8,5,3270,0,1,1,1347500
80.8,3,4711,1,1,1,3008900
82.1,3,4487,0,0,1,6103300
111.1,5,6360,1,0,0,4276000
71,3,2892,1,1,0,478900
79.1,2,4349,0,1,0,1051700
47,5,2694,0,0,0,3133400
75.8,3,4271,1,0,0,5177000
76.5,3,4481,1,0,1,1501800
101.5,5,3802,1,1,1,4794400
86.6,3,4539,0,1,0,1248700
53.6,2,3273,0,1,0,1741700
95.5,4,4887,0,1,0,2127000
53.7,2,3621,1,1,0,1975600
44.6,2,2886,1,0,0,2305300
99.6,4,4286,1,0,0,4348200
53.5,5,2424,0,1,0,1208900
28.8,5,2757,0,0,0,2319300
93.3,4,4669,0,0,0,1366300
44.1,1,3217,0,0,0,3043600
73.6,2,4430,1,1,0,1646500
32.1,1,3240,0,0,0,1146700
48.2,2,3291,1,1,0,1784500
38.2,2,1613,0,1,0,1249300
73.4,2,4113,1,1,0,3903200
107.5,4,4899,1,0,0,2606800
96,3,3727,1,0,0,4260100
82.1,3,3828,0,0,0,1091500
57.2,2,4267,0,1,0,2377100
34.6,5,2511,1,0,1,831100
43.5,5,2549,1,0,0,2071400
46.2,5,3219,1,0,0,2002400
63.3,5,2851,0,1,0,1744800
63.5,3,3519,0,0,0,3240900
96.7,4,5290,0,1,0,2310200
60.5,2,4931,1,1,0,3230500
84.7,3,4568,0,0,0,1008100
53.5,1,2834,1,0,0,2685500
69.7,3,3811,1,0,0,4790500
88.1,4,4608,0,1,0,3579600
59.3,3,2954,0,1,0,3209700
94,5,5383,1,0,0,4772800
50.1,2,2826,1,1,0,1388000
53.4,2,2790,1,1,0,2029100
81.2,2,5270,0,1,0,7201300
63.2,2,3360,0,0,0,6631100
44.9,2,1833,1,1,0,2183900
59.5,2,2680,1,0,1,2917700
47.7,2,2375,1,1,0,2753400
40.9,2,2541,0,1,0,1509100
54.1,1,4703,0,0,0,2074000
109.3,5,5786,1,0,0,4589100
67.4,3,3965,1,1,0,499200
58.2,5,2923,1,0,0,2188100
44.4,2,2102,1,0,0,1742100
43.3,2,3524,0,0,0,4237400
96,3,5117,0,1,1,9356500
87.2,2,4655,1,0,0,3837900
75.9,3,3437,0,0,0,1410200
39,2,3718,1,1,0,2113000
65.1,5,4576,0,0,0,1849400
67.8,3,4384,0,0,0,4277000
62.7,2,4528,0,1,0,2580300
104.4,3,4865,0,0,0,2958700
68.6,2,4502,0,1,1,752100
61.2,2,4768,0,1,0,755100
42.4,2,3084,0,1,0,1453000
66.4,3,5025,1,1,0,8050100
81.1,2,4522,1,1,0,7449000
93.1,4,5395,0,0,0,791800
36,1,2829,0,0,0,2676600
75.8,3,5255,0,1,0,2017400
64.3,3,4298,0,1,0,1633400
38.2,5,3132,0,0,0,2240700
84.8,3,5903,1,0,0,4299700
67.7,2,4306,1,0,0,1956100
85.6,3,4645,0,1,0,4799200
48,2,2753,1,0,0,1157300
55.6,3,3210,1,1,0,987400
97.7,4,4706,1,1,0,7366300
79.2,2,4055,0,0,0,1414000
40.4,1,1486,0,1,0,2749600
47.6,5,2938,1,0,0,1332800
77.9,2,4826,1,0,0,4920900
51.3,2,2365,1,0,0,1546200
98.1,3,4897,1,0,1,5213800
71,2,4531,0,1,0,3729900
74.7,2,3463,1,0,0,1270400
107.2,4,4686,0,0,0,2649600
79.9,3,6031,1,1,0,2897200
34.5,1,1880,1,0,0,2326000
76.1,5,3977,0,0,0,2577500
67.6,2,3681,0,1,1,1952300
34.8,2,3666,1,0,0,1838400
55,3,3044,0,0,0,1390700
63.6,2,3279,0,1,0,1103000
44.8,2,3318,1,0,0,463200
81.3,3,4395,0,1,0,1707400
43.2,2,2567,1,0,0,2504100
101.2,3,5452,0,1,0,3497800
35,1,3185,0,0,1,410700
88.5,3,5649,0,1,1,2769900
79.8,5,5094,0,0,0,3418600
100.4,3,5626,0,0,0,5597900
63.6,3,3775,0,1,0,4143300
26.5,2,1666,0,0,0,3487700
81.1,3,4764,0,1,0,2406200
55.5,2,3657,1,0,0,2788900
46.6,2,2706,0,1,1,4099200
129.7,4,7581,1,1,0,7618700
47.6,1,2594,0,1,0,1961700
22.6,2,1085,1,0,0,4044500
117.1,3,6270,1,1,0,1059600
89.6,3,5224,0,1,0,7936200
63.3,2,3778,1,1,0,3070900
23.1,1,2412,0,0,0,1839000
73.2,3,3353,0,1,0,3818000
106.3,3,5846,0,1,0,983400
83.5,3,4699,0,1,0,1966300
70.7,3,4171,1,1,0,3324100
52.9,2,2709,0,0,0,1049100
36.9,1,1105,1,0,0,2151000
76.7,2,3169,0,1,0,3157700
73.4,3,3702,1,0,0,1394900
90.6,3,5158,1,1,0,3657100
69.9,2,3491,0,1,0,2144200
69.5,3,4234,1,1,0,3277700
96.9,3,4262,0,1,0,1781600
50,2,3768,1,1,0,2496500
37.8,2,3208,1,1,0,2259100
101.6,4,6013,1,1,0,2310200
70.6,3,3067,1,0,1,5558000
64.3,3,3817,0,0,0,1750600
46.7,5,3222,1,0,0,2351400
56.4,3,4378,1,0,0,2978700
45.1,2,3109,0,1,0,1978700
61.5,1,4198,0,0,0,1445400
41.5,2,3254,0,1,0,5984900
48.6,2,3431,0,1,0,3316000
47.4,2,3258,1,1,0,615200
52.7,5,4935,0,1,0,2235700
58,2,2795,1,1,0,2458600
76.3,2,4107,1,1,0,2263300
91.4,2,6285,0,0,0,4010100
82.5,2,4742,1,1,0,484600
68.2,2,4874,0,1,0,2472100
55.6,2,3966,0,0,0,1489100
42.2,2,2953,1,0,0,2422000
95.8,3,5000,1,1,0,2281100
59,2,4178,0,0,1,6721800
61.7,5,3209,1,0,0,4639500
39.8,1,2673,0,0,0,2234300
70.6,2,4125,0,1,0,2769100
83.8,3,4613,1,0,0,3189600
59.2,2,3775,1,1,0,2745500
54.1,3,3436,0,1,0,2721900
54.1,5,3580,1,1,0,4923400
50.8,3,3008,1,0,0,2185200
55.9,2,2492,0,0,0,5512800
51.5,2,3024,1,1,0,1574300
57.8,2,3297,0,0,0,3424400
69.6,2,4425,1,0,0,7074000
66.6,2,3821,0,0,0,2277800
44.6,2,3306,1,0,0,2224600
64.9,3,3429,0,1,0,1858100
51.5,2,2342,1,1,0,2279400
83.6,3,4377,0,0,0,2881700
41.1,1,1545,0,0,0,1915000
32.9,5,2242,1,1,0,2213500
80,2,4811,1,1,0,6180200
51.9,3,2098,1,1,1,3527500
46.3,2,2121,1,0,0,505400
54.7,1,2948,0,0,0,1811500
76.4,4,2800,0,1,0,2445400
34.6,1,2947,0,0,0,2048600
38.7,5,2736,0,1,0,1351900
31.2,2,2354,0,0,1,4840200
41,2,2504,0,1,0,1471400
121.8,4,5393,1,1,0,4558500
80.4,2,4604,0,1,0,2916200
72.1,2,3690,0,0,1,4636200
57.9,3,3081,1,1,0,1256500
61.9,3,3123,0,1,0,5496900
79.1,4,2535,1,0,0,3259900
63.3,3,3602,0,0,0,2243300
42.6,2,1751,0,0,0,3613800
38.3,2,2316,1,0,0,1655300
72.4,2,3721,0,0,0,2037900
58.8,2,3527,1,0,0,3796600
50,3,3652,0,1,0,3894700
56.8,1,3870,0,0,0,4048000
94.3,3,4933,0,1,0,4399800
78.5,3,3847,0,1,1,4599900
92,3,4535,0,1,0,1454400
43.5,2,2543,1,0,0,1710900
77.2,2,4699,1,1,0,2485300
38.3,5,2389,0,0,0,2276200
69,2,2760,1,1,0,4206200
68,3,2315,0,1,1,4311700
38.7,2,2852,0,0,0,4170600
83.5,3,5526,1,0,0,1732600
36.4,2,2751,0,0,0,2481000
36.9,1,862,1,0,0,4032500
80.7,2,5509,0,0,0,1477200
59.3,2,3543,1,0,0,2397100
87.5,3,4975,1,0,0,3854700
84.8,2,5173,1,0,0,1850900
74.8,2,3577,1,0,1,1737500
65.1,3,5210,1,1,0,2198300
36.2,2,2365,0,1,0,2257700
37.7,2,3001,0,0,0,1797600
77.7,3,3986,1,0,0,2551200
51.4,5,3582,0,1,1,5219300
81.7,3,5589,0,0,0,2970200
68.1,3,3812,0,1,1,1434500
52.4,2,4304,0,1,0,1604300
54.3,2,2983,1,0,0,1173600
110.4,5,7201,1,0,0,2688800
63.1,3,3645,1,0,0,3613800
56.9,2,2073,0,1,0,2677200
70.6,2,2478,0,1,0,716400
34.7,2,4102,0,1,0,3708300
131.1,4,6684,0,1,0,9945200
91.3,3,6115,1,0,0,1728300
99.6,3,5541,0,0,1,7171500
141.6,4,7453,0,1,0,13080100
90.9,4,4011,1,0,0,4198200
72.3,3,5134,0,1,0,2003300
87.8,3,5225,0,1,0,3117000
46.3,2,3611,1,0,0,3743000
83.4,3,3936,0,1,0,2641400
39.7,1,2495,1,1,0,5121300
59,2,3447,0,0,0,2138400
38.4,2,4488,1,0,0,2968700
68.7,3,5060,0,0,0,2303700
74.6,2,4393,0,1,1,1756700
53.5,3,3467,1,1,0,3109900
111.6,4,6451,0,1,0,7846700
88.6,4,3274,1,1,0,1027400
57.4,2,5382,1,0,1,3603100
50.6,2,1698,1,0,0,6230000
28.1,1,1349,0,0,0,1184000
75.9,3,4363,1,1,0,1567200
51.6,2,4375,1,1,0,1654800
72.1,2,3342,0,1,0,2032600
54.6,3,2864,0,0,0,3466000
80.6,3,4776,0,1,0,3612400
83.7,3,3282,0,1,0,2145800
47.4,2,3830,0,1,0,1110300
48.2,5,3604,0,1,1,1847000
60,2,3622,1,1,0,4883800
120.2,4,6878,0,0,1,7821900
52.7,1,3352,0,1,0,4349200
86.1,2,3351,0,1,0,3299000
33.6,1,3564,1,1,0,2601000
72.6,3,3851,1,0,0,1699600
68.6,3,4750,0,0,0,2569500
147.4,5,5527,1,0,1,10250000
31.6,1,2054,0,0,0,2117200
34.8,2,3294,1,1,0,3608500
75.5,3,4336,1,1,0,3468400
93.3,4,4821,1,1,0,3370400
96,3,4332,0,0,0,2367200
45.2,2,3520,0,0,0,947200
56.7,2,4539,0,0,0,4235300
71.3,3,5201,0,0,0,1379700
114.9,3,6913,0,1,0,3758000
50,2,4388,1,1,0,5502900
74.8,3,4353,0,1,0,4487800
95.2,3,4192,1,1,0,8406000
80.9,2,4754,1,1,0,3072700
71.2,3,3365,0,0,0,3671700
64.8,2,3160,1,1,0,3675300
13.3,1,709,1,0,0,1421000
36.2,2,1379,1,0,0,1091100
63.8,3,3848,0,0,1,1928300
24,1,725,0,0,0,1951500
73.9,2,4067,1,1,0,1970000
68.1,2,3619,1,1,0,2191700
43.5,1,3236,1,1,0,3691100
61.6,2,2488,1,1,0,1555300
86,3,4763,0,1,1,3924500
87.3,4,5756,1,0,0,5145400
59.8,2,4219,1,0,0,2890800
75.6,2,3381,0,0,0,2597300
79.7,2,4650,1,0,0,1223000
75.6,2,4354,0,0,0,2561200
44.1,2,2436,0,0,0,1759700
87.4,3,4945,1,1,1,2877600
105.2,4,5426,1,1,0,8980400
62.9,2,1988,1,0,0,3964900
53.9,2,2468,0,1,0,2132200
97.5,4,5603,0,1,0,3299700
112.5,2,5857,1,0,0,3308700
77.3,3,3681,1,1,0,1883200
125.6,4,7490,1,1,0,2670200
67.2,5,4397,1,1,0,1795500
93.1,3,5736,1,0,0,5673000
39.9,2,3185,0,1,0,3228400
60,3,1782,0,1,0,691800
64.3,2,3440,0,0,0,2022100
116.2,4,5178,0,0,0,7007600
54,3,2106,1,1,0,2926700
36.8,2,2002,1,0,0,2170700
55.2,3,3910,0,1,0,2255600
95.5,3,5039,0,1,0,4409800
70.8,3,5080,0,0,0,1759600
76.2,2,3755,1,1,0,3352200
104.7,3,5389,1,0,0,2529300
46.8,3,2823,0,1,0,2533600
46.3,3,2063,1,0,0,2390500
38.3,5,2984,1,0,0,2030000
50.6,1,3332,0,1,0,2766700
57.8,2,3265,0,1,0,3827900
66.9,3,3449,0,1,0,3933800
98.4,3,5640,1,1,0,5824400
44.4,1,2664,1,1,0,1761800
94.6,3,6287,1,1,0,2603700
44.2,2,2093,0,1,0,2363400
39.6,1,2192,0,1,0,3249100
42,1,2790,0,1,0,2600500
59.1,2,2940,0,0,0,1978600
53.7,2,3101,0,1,0,1377000
101.2,3,5364,1,1,1,2821000
102.6,3,6110,0,0,0,3101200
80.6,3,3388,0,0,1,6765500
78,2,3998,1,1,0,900200
45.3,2,2160,0,0,1,863000
51.8,2,3122,1,1,0,3487800
55.1,3,4001,0,0,0,2250600
32.1,2,1925,0,0,0,2752500
50.7,1,3218,1,1,0,2282300
32.7,5,2551,0,0,0,5682600
52.6,2,3252,0,1,0,2719400
59.1,3,4288,0,1,0,5124700
58.8,3,4984,1,1,0,2005000
47.5,2,2624,0,1,0,2541800
68.5,3,6048,1,0,0,1177800
82.3,4,4497,1,1,0,850200
80.6,3,3522,0,1,0,3398400
60.5,2,2738,0,1,0,3407800
98.8,4,6235,1,1,1,3294700
71.4,2,3878,0,0,1,1922300
56.6,2,3091,0,0,0,5572500
55.8,2,2674,0,1,1,2226900
83.8,2,5490,0,1,0,2681700
59.5,2,2414,1,1,0,4901500
109.6,6,4443,1,1,1,2963200
93.8,5,5351,0,1,0,2657300
75,3,5564,1,1,0,3570800
81.2,3,3688,0,1,1,2683800
71.8,4,3764,1,1,0,1907500
79,3,3541,0,1,0,3458500
55.2,2,2657,1,0,0,4080500
62.3,2,2447,0,1,0,2443700
75.6,3,4473,1,0,0,4183800
81.1,3,4005,0,1,0,1514800
87.7,3,5496,1,0,0,2245700
79.1,2,4568,1,1,0,2887800
59.5,2,3165,1,1,0,2758200
61.5,2,2516,0,0,0,2420600
103.4,4,4117,0,1,0,4355800
51.7,2,4140,0,1,0,1749800
36.6,5,3301,0,1,0,6255600
98.5,4,5091,0,0,0,4823400
57.6,4,3960,1,0,0,1292900
74,2,5673,0,1,0,1385200
37.5,1,2195,1,1,0,2833900
37.3,2,2319,0,0,0,4498600
42.8,2,1973,0,1,1,2194700
29.6,2,2786,1,0,0,1098600
50.1,1,3642,1,0,1,2209300
144.6,7,7311,1,1,1,13190200
53.9,1,2672,1,1,0,4913900
82.7,3,5574,0,1,0,4435600
53.9,2,2470,0,0,0,2599400
84.5,3,3660,0,1,0,2246900
82.9,2,4142,0,1,0,2590900
35.6,2,1037,1,0,0,979300
73.8,2,5232,0,0,0,1067500
36.2,2,1267,0,0,0,2408300
43.4,2,2697,1,0,1,2819400
71,2,5068,1,0,0,2729900
102,4,5488,0,1,0,5061600
72.8,2,3109,1,1,0,5352100
71.4,3,4413,0,0,0,4825200
76.8,3,4256,0,1,0,2788000
33.8,2,1396,1,1,0,2721000
77.3,2,4872,0,1,0,5600500
75.3,3,4521,1,0,0,4779600
102.8,3,3947,1,0,0,2982100
65.3,3,3866,0,0,1,2774900
35.4,1,2387,1,1,0,796800
58.6,2,3666,1,0,0,1834300
76.1,3,3742,1,1,0,1783500
75.5,2,2441,0,1,0,1534300
79.9,3,2394,1,1,0,7937300
79.8,3,5309,0,1,0,1279300
25.7,1,2780,1,0,0,1643200
29.2,1,1655,1,0,0,1589500
63.3,3,2981,0,1,0,2266400
86.5,2,4904,0,1,0,12974600
55,2,2459,1,1,0,2580300
46.1,2,5032,1,1,1,2858500
64.3,3,3278,0,1,1,2236700
27,1,3061,0,1,0,3121300
70.5,2,3002,0,1,0,1626800
43.5,5,3236,1,1,0,3149400
97.6,3,5809,0,0,0,1791100
50.1,3,4530,1,0,0,2752900
48,2,2063,1,0,0,1497700
47.1,2,2075,1,1,0,1442400
94.9,3,5711,1,1,0,3578300
78.3,2,3738,1,1,0,5136500
58.7,2,2491,1,0,0,2483100
69.4,2,4470,0,0,0,3586600
66.5,2,3266,0,1,0,2063700
68.3,2,3165,0,1,0,3867400
80.8,3,3726,0,0,0,2840300
79.1,3,3681,1,1,0,3385700
45.8,2,3335,0,0,0,2521900
87.7,3,4950,1,0,0,3356000
84.1,3,5655,0,1,0,6063000
52.3,2,4011,0,0,0,2666500
49.5,2,2250,0,1,0,1159000
41.8,2,1784,1,1,0,1927500
56.2,3,3307,1,1,0,2864400
33.7,1,3975,0,1,0,3846000
102.6,4,5728,0,0,0,6449600
87.1,3,4473,0,0,0,8157400
66.6,2,4170,0,0,0,1733000
68.9,3,3738,0,1,0,2406400
71,4,3877,1,0,0,1863400
39.3,2,2402,0,1,0,2415500
108.3,4,4846,0,0,1,1976200
54.2,3,3309,0,1,0,908800
130.3,5,7276,0,1,0,4020500
72.8,2,3383,1,0,0,1514800
66.9,3,3512,0,1,0,3884000
56.5,3,3839,1,1,0,2037400
23.1,2,1903,1,0,0,1494400
54.5,2,3415,0,0,0,2647900
84.2,3,4496,0,1,0,6133500
50.7,2,3985,0,1,0,4169400
57.5,2,2321,0,0,0,1771200
102.7,4,5384,0,1,0,12142900
96.2,2,3390,1,1,0,3065700
36.3,2,2157,0,1,0,1859300
45.8,5,1888,0,1,0,2724100
61.1,3,4200,1,1,0,5259900
63.1,2,4036,0,1,0,6096300
44.7,1,2379,0,0,0,2363000
67.9,2,4338,1,1,0,4250700
87.4,3,4429,0,0,0,2205500
36.9,2,1560,0,0,0,3478300
35.3,2,3999,0,0,0,1703500
55.1,2,2238,0,0,0,1356400
55.4,5,3929,0,0,0,3232000
77.8,3,4622,0,0,0,4289000
108.8,5,5009,1,1,0,2806400
63.1,3,3539,1,1,0,8099800
64.5,2,3963,1,0,0,2380600
35.5,1,1935,1,0,0,1431400
100.2,4,4475,1,1,0,3059500
72.5,3,4312,0,0,0,2674600
98.9,3,5497,1,1,0,1550800
121.7,4,6170,0,1,0,12449300
60.4,2,2776,1,1,0,2173600
110.9,3,6864,1,0,0,7078600
81.5,4,4265,1,0,0,3192300
75.6,3,4282,1,0,0,2914100
76.1,2,4408,1,0,0,2413400
88.9,3,4914,0,0,0,7018800
38.5,2,2312,1,0,0,1080100
63.5,2,3115,0,1,1,954200
58.2,3,4277,0,0,0,4840500
63.7,3,3152,0,1,0,847600
45.8,2,2890,0,0,0,2003100
60.6,2,4597,0,1,1,1271600
49.3,1,3169,0,0,0,4225300
90.3,3,5178,0,1,0,4008200
63.2,2,5053,1,0,1,6892200
64.2,2,2516,0,1,0,3322600
46,1,2876,0,1,0,1688200
47.7,1,3139,1,0,0,2121200
114.6,4,5345,1,1,0,5691500
83,3,5146,0,1,0,1186900
89,3,4239,1,0,0,2548200
90.1,4,5359,1,0,0,3223700
78.8,5,3898,1,0,0,8473400
45.1,2,4131,0,1,0,2478500
27.5,2,1914,1,0,0,5014900
53.4,3,2965,0,0,0,3221000
42.8,1,2868,1,1,0,1415000
67.2,2,2523,1,0,0,4456900
76.3,3,4336,0,1,0,4997300
111.6,3,6149,0,1,0,7408500
62.1,3,4068,1,0,0,1941500
126.2,6,6395,1,1,1,1056200
63.4,3,3459,0,0,0,1610700
50.5,1,2588,0,0,0,1817600
86.4,3,5797,0,1,0,2704800
38.6,1,4756,1,0,0,912200
85,4,5313,1,0,0,3918600
67.2,3,4289,1,0,0,2598700
90,3,2497,0,1,1,2685100
45.6,2,2946,1,1,0,2414700
110.5,4,6832,1,0,0,1241100
107.4,4,5798,1,1,0,6868200
81,3,3384,0,0,1,829200
74.4,2,5486,1,0,1,3895300
112.2,4,5118,1,0,0,2778700
66.3,2,4167,1,1,0,1971900
64.1,2,2586,1,0,0,1212300
97.3,3,3720,0,1,0,3972700
67,3,3889,0,1,0,1947200
93.8,3,4046,0,1,0,8542500
88.5,4,5116,1,1,0,1585000
46.3,2,2544,0,0,0,821000
94.4,3,6017,0,1,0,13162600
83.7,3,4916,0,1,1,2330600
61.8,2,3325,0,0,0,1907600
111.5,5,6261,0,1,0,4010800
36.1,2,3501,1,1,0,2989100
31.4,2,3183,0,0,0,2097500
60.1,2,3375,1,1,0,3315000
63.5,3,3719,0,1,1,2870800
78.5,3,4731,1,1,1,3232400
14,1,1910,1,0,0,2441000
40.1,2,1379,1,0,0,3738500
58.8,2,2530,0,0,0,3850600
62.3,3,3160,0,1,0,2084800
39.5,2,1783,1,0,0,3415300
48.4,3,2848,0,0,0,1801200
66.3,3,3381,0,1,0,5208800
71.3,2,3208,0,0,0,2393500
52.3,2,2935,1,0,0,2526400
50.9,2,4567,0,0,0,2278200
101.8,4,6205,0,0,1,3524000
47.9,2,2796,0,1,0,3109200
91.1,4,4917,0,0,0,8969900
60.8,3,3310,0,1,1,1325600
39,2,2127,0,0,0,2188600
52.8,2,2315,0,0,0,1761000
75.1,2,2949,1,0,0,4811600
26.8,2,2762,0,1,0,1276100
68.2,3,3908,1,1,0,2394500
75.2,4,2394,1,1,0,1487100
55.2,2,3093,0,0,0,2304100
75.1,2,2832,0,1,0,7595600
73.8,2,4203,1,1,0,4209700
57.4,3,3162,0,0,0,1891200
61.7,5,3333,1,0,0,7005700
77,3,3892,1,0,1,2384000
83.3,3,3979,1,0,0,3187100
78.7,3,3720,0,1,0,558000
53.7,2,2928,1,0,0,1972700
44.7,2,4672,1,1,0,2723600
99.6,4,4684,0,1,0,7804100
50.9,3,2847,0,0,0,3334500
63,2,4290,0,1,0,3852000
78.4,3,4555,0,0,0,1645000
45.5,2,3177,0,1,0,3090900
90.3,5,4573,1,0,0,9386100
60.6,3,2556,0,0,0,1922000
65.1,3,4118,0,0,0,1673500
94.8,3,4625,1,0,0,2525400
94.2,4,5023,0,0,1,4003200
55.3,2,2193,1,1,0,2097900
39.4,2,1933,0,1,0,5147600
83.3,3,4694,1,1,1,4905400
87.8,3,5171,1,0,0,6032100
74.7,2,4074,0,0,0,717500
48.7,2,3379,0,0,0,1876300
27.3,1,1718,1,0,0,630100
63.7,2,3820,1,0,0,3007000
56.1,2,2813,0,1,0,2966900
62.9,4,3997,1,1,0,2959600
48.9,2,3443,1,0,0,5043000
66.7,3,2808,0,1,0,2266700
50.3,2,2586,0,1,0,1841200
31.7,1,2077,1,0,0,1549200
48.9,2,3302,0,0,0,1847900
47.6,1,2227,1,0,0,2809500
77.5,3,3322,0,1,0,1319300
58.8,3,2317,1,1,0,2613300
82.5,3,4153,1,1,0,4005700
105.9,3,4997,1,0,0,7633700
65.2,3,3840,1,1,0,1999100
75.7,2,3419,0,0,0,1781900
67.7,3,1751,0,1,0,862100
115.8,4,6151,0,0,1,2269400
118.5,4,6380,0,1,0,10088100
56.7,2,2416,1,0,0,5695700
84.3,3,5489,0,0,1,2315400
40.9,2,2294,1,1,1,2515100
49.8,2,2583,1,0,0,3972200
65.6,3,2561,0,1,0,3195400
74.2,2,3463,0,0,0,3436300
52.1,2,3368,1,0,0,3665900
38.8,1,3263,0,0,0,1645300
43,5,2202,1,1,0,3594000
44.1,2,3922,1,0,0,2401600
44.4,2,2694,1,0,0,2654900
82.9,3,5198,1,1,0,3771100
33.8,2,1398,1,0,1,3983400
111.3,4,4177,1,1,0,6707200
124.8,4,6368,1,1,0,2758000
30.8,2,1528,1,0,0,1923500
28.1,1,2331,0,1,0,1574900
69.6,2,4089,0,0,0,2843300
49.7,2,3983,0,1,0,4338600
69.5,2,4597,0,1,0,1718700
49.1,3,2809,1,1,0,1283000
63.1,3,3892,0,1,0,1218000
74.1,3,5282,1,1,0,1468000
